﻿公司名稱,廠商地址,產品項目,產品型號,許可編號,許可日期,有效日期
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,蓮蓬頭(普級),ZDOC076CR,2.503E+11,20250325,20280324
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,BLU071CR,2.206E+11,20220825,20250824
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,54122-00010,2.208E+11,20221025,20251024
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,蓮蓬頭(普級),ZDOC078CR,2.208E+11,20221025,20251024
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,蓮蓬頭(普級),ZDOC104CR,2.208E+11,20221025,20251024
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,H4486AA,2.208E+11,20221025,20251024
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,GR071CR,2.21E+11,20221025,20251024
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,沖水小便器(普級),823.36/0007,2.301E+11,20230125,20260124
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,兩段式沖水器,T06-5113,2.302E+11,20230325,20260324
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,LM075CR,2.303E+11,20230525,20260524
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,沖水小便器(普級),829.30/00,2.304E+11,20230425,20260424
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,兩段式省水馬桶(普級),T461401,2.307E+11,20230725,20260724
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,SY071CR,2.309E+11,20230925,20260924
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,SY075CR,2.309E+11,20230925,20260924
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,BD227,2.311E+11,20231125,20261124
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,55002-00010,2.311E+11,20231125,20261124
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,69124-00010,2.402E+11,20240425,20270424
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,69122-00010,2.402E+11,20240425,20270424
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,49001-031,2.402E+11,20240425,20270424
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,蓮蓬頭(普級),ZDOC081CR,2.402E+11,20240425,20270424
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,蓮蓬頭(普級),ZDOC085CR,2.402E+11,20240425,20270424
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,TI075CR,2.404E+11,20240425,20270424
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,兩段式沖水器,606732,2.406E+11,20240825,20270824
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,兩段式沖水器,718930,2.406E+11,20240925,20270924
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,兩段式沖水器,606664,2.406E+11,20240925,20270924
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,兩段式沖水器,606695,2.406E+11,20240925,20270924
三緯企業股份有限公司,40862臺中市南屯區文心路1段449號,一般水龍頭,25.009.00.20,2.411E+11,20241125,20271124
上德利科技實業有限公司,33043桃園市桃園區民生路588號,一般水龍頭,SD-0030A,2.406E+11,20240725,20270724
上德利科技實業有限公司,33043桃園市桃園區民生路588號,省水器材配件(其他),SD-0030,2.406E+11,20240725,20270724
上德利科技實業有限公司,33043桃園市桃園區民生路588號,省水器材配件(其他),SD-109,2.411E+11,20241125,20271124
上德利科技實業有限公司,33043桃園市桃園區民生路588號,一般水龍頭,SD-304A,2.401E+11,20240325,20270324
上德利科技實業有限公司,33043桃園市桃園區民生路588號,一般水龍頭,SD-301,2.401E+11,20240325,20270324
上德利科技實業有限公司,33043桃園市桃園區民生路588號,一般水龍頭,SD-303A,2.311E+11,20231225,20261224
上德利科技實業有限公司,33043桃園市桃園區民生路588號,省水器材配件(其他),SD-1034A,2.305E+11,20230525,20260524
上德利科技實業有限公司,33043桃園市桃園區民生路588號,省水器材配件(其他),SD-107A,2.305E+11,20230525,20260524
上德利科技實業有限公司,33043桃園市桃園區民生路588號,省水器材配件(其他),SD-201SA,2.305E+11,20230525,20260524
上德利科技實業有限公司,33043桃園市桃園區民生路588號,蓮蓬頭(普級),SD-B103,2.21E+11,20221025,20251024
久隆興業有限公司,50743彰化縣線西鄉寓埔村中華路853巷37號1樓,省水器材配件(小便斗沖水器),6003,2.21E+11,20221225,20251224
久隆興業有限公司,50743彰化縣線西鄉寓埔村中華路853巷37號1樓,省水器材配件(小便斗沖水器),6004,2.21E+11,20221225,20251224
久隆興業有限公司,50743彰化縣線西鄉寓埔村中華路853巷37號1樓,省水器材配件(其他),700120,2.208E+11,20221025,20251024
久隆興業有限公司,50743彰化縣線西鄉寓埔村中華路853巷37號1樓,自閉式水龍頭,6001,2.312E+11,20240225,20270224
久隆興業有限公司,50743彰化縣線西鄉寓埔村中華路853巷37號1樓,自閉式水龍頭,6002,2.312E+11,20240225,20270224
久隆興業有限公司,50743彰化縣線西鄉寓埔村中華路853巷37號1樓,兩段式沖水器,7002,2.312E+11,20240225,20270224
久隆興業有限公司,50743彰化縣線西鄉寓埔村中華路853巷37號1樓,兩段式沖水器,7003,2.312E+11,20240225,20270224
久隆興業有限公司,50743彰化縣線西鄉寓埔村中華路853巷37號1樓,兩段式沖水器,7004,2.312E+11,20240225,20270224
久隆興業有限公司,50743彰化縣線西鄉寓埔村中華路853巷37號1樓,兩段式沖水器,7001,2.312E+11,20240225,20270224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-11NS3,2.312E+11,20240225,20270224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-17DVG,2.312E+11,20240225,20270224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-17DVGS,2.312E+11,20240225,20270224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-V15A,2.31E+11,20231025,20261024
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-V15SA,2.31E+11,20231025,20261024
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-15DV6,2.311E+11,20231125,20261124
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-17DV6,2.311E+11,20231125,20261124
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-19DV6,2.311E+11,20231125,20261124
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-13DVG,2.404E+11,20240625,20270624
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-13DVGS,2.404E+11,20240625,20270624
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(普級),SW-1068U,2.402E+11,20240425,20270424
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),AWD-1260KA,2.408E+11,20240825,20270824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-13MA,2.408E+11,20240825,20270824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-80MD,2.407E+11,20240725,20270724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-100HTB,2.407E+11,20240725,20270724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-V13H,2.407E+11,20240725,20270724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-100MD,2.407E+11,20240725,20270724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-125MD,2.407E+11,20240725,20270724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-130DVA,2.407E+11,20240725,20270724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-100MA,2.407E+11,20240925,20270924
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-120HTB,2.407E+11,20240725,20270724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-V17AD,2.411E+11,20241125,20271124
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-V17ADS,2.411E+11,20241125,20271124
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-12DVG,2.411E+11,20241225,20271224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-V19AD,2.411E+11,20241125,20271124
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-V19ADS,2.411E+11,20241125,20271124
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-13NS1 ,2.41E+11,20241025,20271024
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-125NS1,2.411E+11,20241125,20271124
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-15NS6,2.412E+11,20250225,20280224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-17NS6,2.412E+11,20250225,20280224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-16AS7,2.208E+11,20221025,20251024
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),AWD-1270MD,2.208E+11,20221025,20251024
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-15DAG,2.206E+11,20220825,20250824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-15DAGS,2.206E+11,20220825,20250824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-13DV10,2.206E+11,20220825,20250824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-15DV10,2.206E+11,20220825,20250824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-17DV10,2.206E+11,20220825,20250824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-12AS6A,2.206E+11,20220825,20250824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-12NS6A,2.206E+11,20220825,20250824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-13NS6A,2.206E+11,20220825,20250824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-13AS6A,2.206E+11,20220825,20250824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-19DVG,2.206E+11,20220825,20250824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-19DVGS,2.206E+11,20220825,20250824
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(普級),ASW-88HTB,2.205E+11,20220725,20250724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-70MA,2.205E+11,20220725,20250724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-125MA,2.205E+11,20220725,20250724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-18AS7,2.21E+11,20221225,20251224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-96HTB,2.307E+11,20230725,20260724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-113HTB,2.307E+11,20230725,20260724
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-120DVB,2.306E+11,20230625,20260624
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-19DV10,2.303E+11,20230525,20260524
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),ASW-68HTB,2.302E+11,20230225,20260224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-V17A,2.302E+11,20230225,20260224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-V17SA,2.302E+11,20230225,20260224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-V19A,2.302E+11,20230225,20260224
台灣三洋電機股份有限公司,10437 台北市中山區松江路266號10樓,洗衣機(金級),SW-V19SA,2.302E+11,20230225,20260224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(金級),CW767CTW,2.302E+11,20230225,20260224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CW769CTW,2.305E+11,20230525,20260524
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(金級),CW887CRTW,2.302E+11,20230225,20260224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CW889CDRTW,2.305E+11,20230525,20260524
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CW320,2.302E+11,20230225,20260224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式沖水器,TREF36L2A1,2.301E+11,20230125,20260124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CES902VG,2.301E+11,20230125,20260124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CES903KVG,2.301E+11,20230125,20260124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CW300TW,2.302E+11,20230225,20260224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式沖水器,TREF35L2A1,2.301E+11,20230125,20260124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(普級),CW745SGU/SW745SG,2.301E+11,20230325,20260324
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(普級),CCW923F1A,2.301E+11,20230325,20260324
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(普級),CCW923F3A,2.301E+11,20230325,20260324
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(金級),CCW887F1A,2.301E+11,20230325,20260324
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(金級),CCW887F3A,2.301E+11,20230325,20260324
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(金級),CCW288F1A,2.301E+11,20230325,20260324
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(金級),CCW288F3A,2.301E+11,20230325,20260324
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CCW889F1A,2.301E+11,20230325,20260324
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CCW889F3A,2.301E+11,20230325,20260324
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,蓮蓬頭(普級),TWS362-1R,2.301E+11,20230325,20260324
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TWL372,2.305E+11,20230525,20260524
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(普級),CW923SGUR,2.302E+11,20230425,20260424
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TX115LRRV1K1,2.302E+11,20230425,20260424
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,省水器材配件(小便斗沖水器),TWEA10,2.302E+11,20230425,20260424
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,省水器材配件(小便斗沖水器),DU601SNP75,2.302E+11,20230425,20260424
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,省水器材配件(小便斗沖水器),TX501U,2.304E+11,20230525,20260524
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,DL368-1VC,2.306E+11,20230625,20260624
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,省水器材配件(小便斗沖水器),DU601SNP45,2.304E+11,20230525,20260524
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,蓮蓬頭(普級),9A186RG-1,2.306E+11,20230825,20260824
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,蓮蓬頭(普級),TBW01018P(A),2.306E+11,20230825,20260824
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS01301PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS01306PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS01308PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS02301PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS02304PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS02306PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS03301PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS03304PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS03306PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS04301PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS04305PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS04307PA,2.308E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(普級),CW945GUR,2.307E+11,20230725,20260724
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CW762M,2.306E+11,20230725,20260724
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(金級),CCW288S7AA,2.31E+11,20231025,20261024
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(普級),CCW923S7AA,2.311E+11,20231125,20261124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(金級),CCW887S7AA,2.31E+11,20231025,20261024
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CCW889S7AA,2.311E+11,20231125,20261124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(金級),CCW288S7NA,2.31E+11,20231025,20261024
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(普級),CCW923S7NA,2.311E+11,20231125,20261124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(金級),CCW887S7NA,2.31E+11,20231025,20261024
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CCW889S7NA,2.311E+11,20231125,20261124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CES992,2.309E+11,20230925,20260924
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLP02301P#MBL,2.308E+11,20230825,20260824
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLP02304P#MBL,2.308E+11,20230825,20260824
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(普級),CW824NPJ-FV,2.309E+11,20231025,20261024
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG10301P#MBL,2.308E+11,20230825,20260824
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG10302P#MBL,2.308E+11,20230825,20260824
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG10304P#MBL,2.308E+11,20230825,20260824
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG10306P#MBL,2.308E+11,20230825,20260824
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CW302TW,2.308E+11,20230825,20260824
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),C761ETW/S760DETW,2.309E+11,20231125,20261124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CW811NJ,2.309E+11,20231125,20261124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,蓮蓬頭(普級),TBW02005PB,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,蓮蓬頭(普級),TBW02006PB,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG01301PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG01303PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG01304PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG01306PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG01307PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG01308PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG02301PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG02303PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG02304PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG02306PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG02307PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG02308PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG03301PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG03302PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG03303PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG03304PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG03305PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG03306PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG04301PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG04303PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG04304PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG04306PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG04307PA,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLG04308PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS01301PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS01306PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS01308PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS02301PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS02304PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS02306PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS03301PBB,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS03301PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS03304PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS03306PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS04301PBB,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS04301PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS04305PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TLS04307PD,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TWL372P,2.211E+11,20221125,20251124
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一段式省水馬桶(金級),CW767TW,2.211E+11,20221225,20251224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,兩段式省水馬桶(金級),CW769TW,2.211E+11,20221225,20251224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TTLR301FCS,2.212E+11,20221225,20251224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TTLR302FCS,2.212E+11,20221225,20251224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TTLR303FCN,2.212E+11,20221225,20251224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TTLR301FVSCR,2.212E+11,20221225,20251224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TTLR301FVCR,2.212E+11,20221225,20251224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TTLR302FVSCR,2.212E+11,20221225,20251224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TTLR302FVCR,2.212E+11,20221225,20251224
台灣東陶股份有限公司,11073臺北市信義區松仁路99號1樓,一般水龍頭,TTLR303FCSR,2.212E+11,20221225,20251224
